"","budget","id","popularity","Earnings","runtime","vote_average","vote_count","Distributor","Title","Director","actor.1","actor.2","actor.3","year","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western","count"
"1646",23000000,2453,12.869436,7434726,98,6.1,82,"Metro-Goldwyn-Mayer (MGM)","Harley Davidson and the Marlboro Man","Simon Wincer","Mickey Rourke","Chelsea Field","Chelsea Field",1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
"1647",23000000,6973,15.676123,29541790,124,6.6,261,"Summit Entertainment","In the Valley of Elah","Paul Haggis","Tommy Lee Jones","Susan Sarandon","Susan Sarandon",2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,40
"1648",23000000,22215,5.494047,9366227,86,5.9,56,"Path\u00e9 Renn Productions","Cheri","Stephen Frears","Michelle Pfeiffer","Rupert Friend","Rupert Friend",2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1649",23000000,11632,6.618149,16123851,141,5.5,73,"Alliance Films","Vanity Fair","Mira Nair","Reese Witherspoon","Jonathan Rhys Meyers","Jonathan Rhys Meyers",2004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
"1650",25000000,3021,35.169779,94679598,104,6.5,1343,"The Weinstein Company","1408","Mikael Håfström","John Cusack","Mary McCormack","Mary McCormack",2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,29
"1651",22000000,251,41.967005,5.05e+08,127,6.9,1339,"Paramount Pictures","Ghost","Jerry Zucker","Patrick Swayze","Whoopi Goldberg","Whoopi Goldberg",1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,269
"1652",23000000,544,57.110486,369884651,119,6.5,1590,"Twentieth Century Fox ","There's Something About Mary","Bobby Farrelly","Cameron Diaz","Matt Dillon","Matt Dillon",1998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,161
"1653",22000000,11395,16.234053,189833357,97,6.3,489,"Walt Disney","The Santa Clause","John Pasquin","Tim Allen","Wendy Crewson","Wendy Crewson",1994,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,134
"1654",20000000,14635,11.263361,75597042,127,6.5,110,"Walt Disney","The Rookie","John Lee Hancock","Dennis Quaid","Beth Grant","Beth Grant",2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"1655",22000000,13680,20.699212,147880543,110,6,428,"Walt Disney","The Game Plan","Andy Fickman","Dwayne Johnson","Kyra Sedgwick","Kyra Sedgwick",2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"1656",24000000,688,17.606087,182016617,135,7.3,385,"Amblin Entertainment","The Bridges of Madison County","Clint Eastwood","Meryl Streep","Annie Corley","Annie Corley",1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
"1657",22000000,11090,13.786075,84772742,84,4.6,304,"Revolution Studios","The Animal","Luke Greenfield","Rob Schneider","John C. McGinley","John C. McGinley",2001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1658",22000000,783,35.227212,77737889,191,7.4,716,"Columbia Pictures","Gandhi","Richard Attenborough","Ben Kingsley","Edward Fox","Edward Fox",1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224
"1659",22000000,228194,27.898438,88880821,122,7.3,508,"Amblin Entertainment","The Hundred-Foot Journey","Lasse Hallström","Helen Mirren","Om Puri","Om Puri",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1660",22000000,1642,23.218144,110627965,114,5.6,354,"Columbia Pictures","The Net","Irwin Winkler","Sandra Bullock","Dennis Miller","Dennis Miller",1995,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,224
"1661",22000000,10950,26.071644,92542418,132,7.2,530,"New Line Cinema","I Am Sam","Jessie Nelson","Sean Penn","Dianne Wiest","Dianne Wiest",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"1662",22000000,277,81.829237,95708457,121,6.6,2512,"Lakeshore Entertainment","Underworld","Len Wiseman","Kate Beckinsale","Michael Sheen","Michael Sheen",2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21
"1663",22000000,8999,17.7091,57479076,108,6.1,319,"Miramax Films","Derailed","Mikael Håfström","Clive Owen","Vincent Cassel","Vincent Cassel",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
"1664",22000000,11323,17.772518,35424826,108,6,301,"Section Eight","The Informant!","Steven Soderbergh","Matt Damon","Joel McHale","Joel McHale",2009,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1665",22000000,11453,10.259461,22400154,83,4.7,225,"Columbia Pictures","Deuce Bigalow: European Gigolo","Mike Bigelow","Rob Schneider","Jeroen Krabbé","Jeroen Krabbé",2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"1666",26000000,146239,30.114383,51164106,105,6.2,551,"DreamWorks SKG","Delivery Man","Ken Scott","Vince Vaughn","Chris Pratt","Chris Pratt",2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1667",0,205588,10.547959,9930095,108,6,160,"StudioCanal","Our Kind of Traitor","Susanna White","Ewan McGregor","Damian Lewis","Damian Lewis",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1668",22000000,10878,12.887673,19351569,90,5.4,154,"Village Roadshow Pictures","Saving Silverman","Dennis Dugan","Jason Biggs","Jack Black","Jack Black",2001,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,65
"1669",22000000,82650,13.410919,77112176,94,6,223,"Fox 2000 Pictures","Diary of a Wimpy Kid: Dog Days","David Bowers","Zachary Gordon","Devon Bostick","Devon Bostick",2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18
"1670",22000000,2294,21.865021,33788161,104,6.4,480,"Dimension Films","Jay and Silent Bob Strike Back","Kevin Smith","Kevin Smith","Ben Affleck","Ben Affleck",2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1671",30000000,2176,9.448517,23619609,106,5.4,201,"Original Film","The Glass House","Daniel Sackheim","Leelee Sobieski","Stellan Skarsgård","Stellan Skarsgård",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"1672",22000000,270487,39.006187,63647656,106,5.7,1309,"Universal Pictures","Hail, Caesar!","Joel Coen","Josh Brolin","Alden Ehrenreich","Alden Ehrenreich",2016,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,286
"1673",22000000,204082,35.737655,43058898,100,6.4,875,"Millennium Films","Homefront","Gary Fleder","Jason Statham","Izabela Vidovic","Izabela Vidovic",2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"1674",22000000,24100,4.365196,13555988,95,6.1,77,"New Line Cinema","The Little Vampire","Uli Edel","Richard E. Grant","Jim Carter","Jim Carter",2000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,136
"1675",22000000,5550,14.725467,10696210,104,4.2,305,"Orion Pictures","RoboCop 3","Fred Dekker","Robert John Burke","Mario Machado","Mario Machado",1993,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1676",25000000,287948,25.002715,72629670,96,5.2,559,"EuropaCorp","The Transporter Refueled","Camille Delamarre","Ed Skrein","Loan Chabanol","Loan Chabanol",2015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
"1677",22000000,11661,13.960945,17709155,116,7.2,212,"Senator Film Produktion","Joyeux Noël","Christian Carion","Diane Kruger","Benno Fu00fcrmann","Benno Fu00fcrmann",2005,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
"1678",22000000,204922,48.784734,15447154,92,6.2,659,"StudioCanal","Before I Go to Sleep","Rowan Joffe","Nicole Kidman","Mark Strong","Mark Strong",2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13
"1679",22000000,38985,9.088209,1.2e+07,121,7.4,98,"Paramount Pictures","Sorcerer","William Friedkin","Roy Scheider","Francisco Rabal","Francisco Rabal",1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,269
"1680",22000000,164457,29.230298,15400000,116,6.5,720,"Appian Way","Out of the Furnace","Scott Cooper","Christian Bale","Woody Harrelson","Woody Harrelson",2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
"1681",25000000,4566,18.961323,92991835,119,6.5,501,"Castle Rock Entertainment","Michael Clayton","Tony Gilroy","George Clooney","Tilda Swinton","Tilda Swinton",2007,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17
"1682",22000000,153158,14.866351,2.4e+07,106,6,122,"100 Bares","Underdogs","Juan José Campanella","Juan José Campanella","Pablo Rago","Pablo Rago",2013,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1683",17000000,81836,15.013386,73244881,111,5.6,546,"Gravier Productions","To Rome with Love","Woody Allen","Ellen Page","Jesse Eisenberg","Jesse Eisenberg",2012,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1684",18000000,10724,8.700565,70687344,136,5.5,139,"Malpaso Productions","Firefox","Clint Eastwood","Clint Eastwood","David Huffman","David Huffman",1982,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"1685",21000000,1499,10.207065,4.2e+07,96,5.1,184,"New Line Cinema","Teenage Mutant Ninja Turtles III","Stuart Gillard","Paige Turco","Sab Shimono","Sab Shimono",1993,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"1686",32000000,20857,5.683281,40222729,106,6.3,123,"Paramount Pictures","Hardball","Brian Robbins","Keanu Reeves","Michael B. Jordan","Michael B. Jordan",2001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,269
"1687",21000000,82693,63.599973,205738714,122,6.9,4742,"The Weinstein Company","Silver Linings Playbook","David O. Russell","Bradley Cooper","Robert De Niro","Robert De Niro",2012,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29
"1688",21000000,1646,17.746981,41170784,123,7.5,356,"Double Feature Films","Freedom Writers","Richard LaGravenese","Hilary Swank","Imelda Staunton","Imelda Staunton",2007,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10
"1689",0,44944,1.934524,3.7e+07,134,7,22,"Lionsgate","For Colored Girls","Tyler Perry","Kimberly Elise","Loretta Devine","Loretta Devine",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"1690",20000000,8456,26.21425,41627431,115,6.4,497,"Summit Entertainment","Never Back Down","Jeff Wadlow","Sean Faris","Cam Gigandet","Cam Gigandet",2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"1691",21000000,7341,4.781538,17762705,104,5.1,76,"United Artists","The Rage: Carrie 2","Katt Shea","Emily Bergl","Amy Irving","Amy Irving",1999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,61
"1692",21000000,10187,5.815881,17600000,120,5.8,65,"Touchstone Pictures","Swing Vote","Joshua Michael Stern","Kevin Costner","Paula Patton","Paula Patton",2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"1693",21000000,31005,8.982335,10011050,117,6.5,52,"Punch Productions","Moonlight Mile","Brad Silberling","Jake Gyllenhaal","Susan Sarandon","Susan Sarandon",2002,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
"1694",21000000,50780,13.847872,970816,91,6.3,276,"Summit Entertainment","The Beaver","Jodie Foster","Jodie Foster","Jennifer Lawrence","Jennifer Lawrence",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"1695",35000000,16363,4.189378,69701637,114,5.9,41,"Universal Pictures","The Best Little Whorehouse in Texas","Colin Higgins","Burt Reynolds","Dom DeLuise","Dom DeLuise",1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"1696",18000000,85,68.159596,389925971,115,7.7,3854,"Lucasfilm","Raiders of the Lost Ark","Steven Spielberg","Harrison Ford","Paul Freeman","Paul Freeman",1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"1697",18000000,772,81.487685,358991681,120,6.3,2395,"Twentieth Century Fox ","Home Alone 2: Lost in New York","Chris Columbus","Macaulay Culkin","Catherine O'Hara","Catherine O'Hara",1992,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,161
"1698",20000000,840,52.456505,303788635,135,7.2,1098,"Columbia Pictures","Close Encounters of the Third Kind","Steven Spielberg","Richard Dreyfuss","Teri Garr","Teri Garr",1977,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,224
"1699",38000000,9682,9.662715,29907685,90,5,150,"Dimension Films","Pulse","Jim Sonzero","Kristen Bell","Christina Milian","Christina Milian",2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20
"1700",20000000,96,25.28436,299965036,100,6.1,613,"Paramount Pictures","Beverly Hills Cop II","Tony Scott","Eddie Murphy","John Ashton","John Ashton",1987,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,269
"1701",20000000,10678,8.351385,132675402,105,5.4,183,"Hyde Park Films","Bringing Down the House","Adam Shankman","Steve Martin","Eugene Levy","Eugene Levy",2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1702",19000000,274,18.174804,272742922,119,8.1,4443,"Orion Pictures","The Silence of the Lambs","Jonathan Demme","Jodie Foster","Scott Glenn","Scott Glenn",1991,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12
"1703",20000000,8872,21.815122,121697323,94,6.5,728,"Paramount Pictures","Wayne's World","Penelope Spheeris","Mike Myers","Rob Lowe","Rob Lowe",1992,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,269
"1704",20000000,579,19.636044,187884007,116,5.9,406,"Universal Pictures","Jaws 2","Jeannot Szwarc","Roy Scheider","Murray Hamilton","Murray Hamilton",1978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,286
"1705",20000000,14405,12.25264,149281606,91,4.9,209,"Walt Disney","Beverly Hills Chihuahua","Raja Gosnell","Drew Barrymore","Andy García","Andy García",2008,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"1706",13000000,138843,49.975409,318000141,112,7.4,3092,"New Line Cinema","The Conjuring","James Wan","Patrick Wilson","Lili Taylor","Lili Taylor",2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,136
"1707",32000000,11637,13.590677,97918663,95,5.2,221,"Columbia Pictures","Are We There Yet?","Brian Levant","Ice Cube","Aleisha Allen","Aleisha Allen",2005,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,224
"1708",20000000,226486,21.657563,100525432,97,5,500,"New Line Cinema","Tammy","Ben Falcone","Melissa McCarthy","Kathy Bates","Kathy Bates",2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"1709",35000000,1584,43.057323,131282949,108,6.7,1414,"Paramount Pictures","School of Rock","Richard Linklater","Jack Black","Mike White","Mike White",2003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,269
"1710",18000000,9312,16.470895,122195920,101,5.4,442,"New Line Cinema","Mortal Kombat","Paul W.S. Anderson","Christopher Lambert","Linden Ashby","Linden Ashby",1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136
"1711",37000000,12153,28.703007,113086475,109,6.3,679,"Columbia Pictures","White Chicks","Keenen Ivory Wayans","Shawn Wayans","Jaime King","Jaime King",2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"1712",20000000,65057,40.903931,177243185,115,6.7,934,"Fox Searchlight Pictures","The Descendants","Alexander Payne","George Clooney","Amara Miller","Amara Miller",2011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
"1713",20000000,76203,95.9229,1.87e+08,134,7.9,3674,"Plan B Entertainment","12 Years a Slave","Steve McQueen","Chiwetel Ejiofor","Lupita Nyong'o","Lupita Nyong'o",2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1714",20000000,13497,4.748929,57588485,118,6.2,116,"Fox 2000 Pictures","Drumline","Charles Stone III","Nick Cannon","Orlando Jones","Orlando Jones",2002,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18
"1715",20000000,35688,2.986286,60072596,121,6.1,29,"Lionsgate","Why Did I Get Married Too?","Tyler Perry","Tyler Perry","Jill Scott","Jill Scott",2010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92
"1716",20000000,162,47.51363,5.3e+07,105,7.5,3601,"Twentieth Century Fox ","Edward Scissorhands","Tim Burton","Johnny Depp","Dianne Wiest","Dianne Wiest",1990,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,161
"1717",20000000,296096,53.161905,207945075,110,7.6,2562,"New Line Cinema","Me Before You","Thea Sharrock","Emilia Clarke","Janet McTeer","Janet McTeer",2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,136
"1718",1800000,1051,15.978136,41158757,104,7.4,422,"Twentieth Century Fox ","The French Connection","William Friedkin","Gene Hackman","Roy Scheider","Roy Scheider",1971,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161
"1719",20000000,376659,42.512296,183936074,100,6.3,1252,"STX Entertainment","Bad Moms","Jon Lucas","Mila Kunis","Kathryn Hahn","Kathryn Hahn",2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"1720",20000000,10073,10.098722,48548426,83,3.6,222,"Regency Enterprises","Date Movie","Jason Friedberg","Alyson Hannigan","Sophie Monk","Sophie Monk",2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"1721",20000000,16690,15.341196,109862682,72,6.1,290,"Walt Disney","Return to Never Land","Robin Budd","Harriet Owen","Jeff Bennett","Jeff Bennett",2002,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134
"1722",20000000,273895,29.023184,66787908,127,7.4,817,"Plan B Entertainment","Selma","Ava DuVernay","David Oyelowo","Carmen Ejogo","Carmen Ejogo",2014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
"1723",20000000,14873,19.819893,135680000,72,5.6,269,"Walt Disney","The Jungle Book 2","Steve Trenbirth","John Goodman","Mae Whitman","Mae Whitman",2003,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"1724",20000000,8968,11.62423,67192859,89,4.6,191,"Ghost House Pictures","Boogeyman","Stephen T. Kay","Emily Deschanel","Skye McCole Bartusiak","Skye McCole Bartusiak",2005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3
"1725",20000000,9963,22.049787,84146832,96,5.8,381,"TriStar Pictures","Premonition","Mennan Yapo","Sandra Bullock","Courtney Taylor Burness","Courtney Taylor Burness",2007,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,40
"1726",30000000,15655,9.829859,45554533,77,6.3,143,"Walt Disney","The Tigger Movie","Jun Falkenstein","Jim Cummings","Ken Sansom","Ken Sansom",2000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"1727",20000000,21208,29.295801,41596251,123,6.7,1261,"Dark Castle Entertainment","Orphan","Jaume Collet-Serra","Vera Farmiga","Isabelle Fuhrman","Isabelle Fuhrman",2009,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4
"1728",20000000,272878,14.136476,43967255,111,6.8,276,"Sunswept Entertainment","Max","Boaz Yakin","Thomas Haden Church","Lauren Graham","Lauren Graham",2015,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
"1729",20000000,9760,6.064638,86865564,86,3.2,326,"Twentieth Century Fox ","Epic Movie","Jason Friedberg","Kal Penn","Jennifer Coolidge","Jennifer Coolidge",2007,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161
"1730",20000000,314365,41.503588,88346473,128,7.8,2686,"Universal Pictures","Spotlight","Tom McCarthy","Mark Ruffalo","Rachel McAdams","Rachel McAdams",2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,286
"1731",20000000,13279,20.495749,27640028,110,5.9,292,"Screen Gems","Lakeview Terrace","Neil LaBute","Samuel L. Jackson","Kerry Washington","Kerry Washington",2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20
"1732",20000000,1975,13.906944,39143839,102,5.2,283,"Columbia Pictures","The Grudge 2","Takashi Shimizu","Sarah Michelle Gellar","Edison Chen","Edison Chen",2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,224
"1733",20000000,33644,2.003047,37672350,124,6,24,"Twentieth Century Fox ","How Stella Got Her Groove Back","Kevin Rodney Sullivan","Angela Bassett","Whoopi Goldberg","Whoopi Goldberg",1998,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,161
"1734",20000000,9895,11.203335,41237648,115,5.8,129,"Universal Pictures","Man of the Year","Barry Levinson","Robin Williams","Laura Linney","Laura Linney",2006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,286
"1735",20000000,9570,8.265317,35841901,98,6.1,131,"Walt Disney Productions","The Black Hole","Gary Nelson","Maximilian Schell","Robert Forster","Robert Forster",1979,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
"1736",20000000,27579,18.632156,65464324,104,5.8,481,"This Is That Productions","The American","Anton Corbijn","George Clooney","Thekla Reuten","Thekla Reuten",2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
"1737",20000000,40264,17.165039,80547866,82,4.2,315,"Regency Enterprises","Vampires Suck","Jason Friedberg","Chris Riggi","Jenn Proske","Jenn Proske",2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29
"1738",25000000,1164,25.785925,135330182,143,6.9,1055,"Paramount Vantage","Babel","Alejandro González Iñárritu","Brad Pitt","Gael García Bernal","Gael García Bernal",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1739",19800000,239678,20.311684,41296320,103,6.5,505,"Spring Creek Productions","This Is Where I Leave You","Shawn Levy","Jason Bateman","Adam Driver","Adam Driver",2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1740",20000000,14359,20.975165,50907234,104,7,435,"Scott Rudin Productions","Doubt","John Patrick Shanley","Meryl Streep","Amy Adams","Amy Adams",2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
"1741",32000000,3989,26.509175,50907422,98,6.6,660,"Paramount Pictures","Team America: World Police","Trey Parker","Trey Parker","Kristen Miller","Kristen Miller",2004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,269
"1742",20000000,76617,26.497025,47241945,92,5.3,465,"Nu Image Films","Texas Chainsaw 3D","John Luessenhop","Alexandra Daddario","Bill Moseley","Bill Moseley",2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
"1743",20000000,4258,36.819044,78378744,86,4.6,793,"Dimension Films","Scary Movie 5","Malcolm D. Lee","Simon Rex","Charlie Sheen","Charlie Sheen",2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1744",20000000,20391,7.902536,31678778,158,6.2,63,"Paramount Pictures","Paint Your Wagon","Joshua Logan","Lee Marvin","Jean Seberg","Jean Seberg",1969,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"1745",20000000,10139,30.909699,54586584,128,7.1,612,"Focus Features","Milk","Gus Van Sant","Sean Penn","James Franco","James Franco",2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,36
"1746",20000000,335778,16.663797,46069568,107,5.7,295,"Columbia Pictures","Risen","Kevin Reynolds","Tom Felton","Joseph Fiennes","Joseph Fiennes",2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"1747",35000000,9645,27.724913,68349884,91,5.3,531,"Village Roadshow Pictures","Ghost Ship","Steve Beck","Gabriel Byrne","Desmond Harrington","Desmond Harrington",2002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,65
"1748",19000000,55465,17.971883,35387212,108,6,328,"New Line Cinema","A Very Harold & Kumar Christmas","Todd Strauss-Schulson","Neil Patrick Harris","Elias Koteas","Elias Koteas",2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"1749",20000000,617,25.041992,67200000,108,6.3,444,"Columbia Pictures","Wild Things","John McNaughton","Matt Dillon","Denise Richards","Denise Richards",1998,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,224
"1750",20000000,48289,14.857884,45636368,113,6.3,257,"Miramax Films","The Debt","John Madden","Helen Mirren","Tom Wilkinson","Tom Wilkinson",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
"1751",30000000,243,23.982956,47126295,113,7,628,"Buena Vista","High Fidelity","Stephen Frears","John Cusack","Todd Louiso","Todd Louiso",2000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
"1752",20000000,8848,30.387754,64822796,112,6.6,697,"Atlas Entertainment","The Bank Job","Roger Donaldson","Jason Statham","Stephen Campbell Moore","Stephen Campbell Moore",2008,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
"1753",20000000,38,56.481487,72258126,108,7.9,3652,"Anonymous Content","Eternal Sunshine of the Spotless Mind","Michel Gondry","Jim Carrey","Kirsten Dunst","Kirsten Dunst",2004,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3
"1754",20000000,1266,18.666876,65569869,109,6.3,363,"Fox Searchlight Pictures","Street Kings","David Ayer","Keanu Reeves","Chris Evans","Chris Evans",2008,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,71
"1755",20000000,107985,55.964605,46089287,109,6.7,1778,"Universal Pictures","The World's End","Edgar Wright","Simon Pegg","Martin Freeman","Martin Freeman",2013,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,286
"1756",20000000,19901,28.019226,51416464,98,6,634,"Lionsgate","Daybreakers","Michael Spierig","Ethan Hawke","Willem Dafoe","Willem Dafoe",2009,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,92
"1757",20000000,34016,16.176976,49779728,104,5.9,525,"DreamWorks SKG","She's Out of My League","Jim Field Smith","Alice Eve","Mike Vogel","Mike Vogel",2010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54
"1758",20000000,59860,17.237143,17425000,109,6,593,"Dune Entertainment","Monte Carlo","Thomas Bezucha","Selena Gomez","Cory Monteith","Cory Monteith",2011,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
"1759",9000000,10069,4.34503,27105095,100,5.3,155,"Spyglass Entertainment","Stay Alive","William Brent Bell","Jon Foster","Frankie Muniz","Frankie Muniz",2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14
